timestamp,plant_id,plant_type,cluster_id,GHI,temperature,cloud_cover,wind_speed,wind_direction,generation_mw,capacity_mw,season
2023-08-21 13:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.36,,10.146,312.6,29.652,60,2
2023-08-21 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,225.08,24.37,0.31,,,25.321,150,2
2023-08-21 13:00:00+05:30,PVG_S2,solar,C1_Pavagada,136.39,24.62,0.576,,,12.275,120,2
2023-08-21 14:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.06,,8.133,134.2,17.483,100,2
2023-08-21 14:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.08,,10.705,106.5,50.136,80,2
2023-08-21 14:00:00+05:30,MIX_S1,solar,C1_Pavagada,2.8,26.89,1.0,,,0.188,90,2
2023-08-21 14:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.44,,3.7,91.3,0.0,60,2
2023-08-21 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,137.2,25.27,0.114,,,15.422,150,2
2023-08-21 14:00:00+05:30,PVG_S2,solar,C1_Pavagada,7.86,24.08,1.0,,,0.708,120,2
2023-08-21 15:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.57,,14.469,324.0,99.562,100,2
2023-08-21 15:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.79,,3.463,131.9,0.0,80,2
2023-08-21 15:00:00+05:30,MIX_S1,solar,C1_Pavagada,18.41,25.83,1.0,,,1.239,90,2
2023-08-21 15:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.05,,8.765,155.9,15.642,60,2
2023-08-21 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,160.65,27.01,0.334,,,17.965,150,2
2023-08-21 15:00:00+05:30,PVG_S2,solar,C1_Pavagada,36.42,24.85,1.0,,,3.277,120,2
2023-08-21 16:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.93,,15.203,105.7,100.0,100,2
2023-08-21 16:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.44,,6.663,66.6,5.596,80,2
2023-08-21 16:00:00+05:30,MIX_S1,solar,C1_Pavagada,38.06,26.11,1.0,,,2.561,90,2
2023-08-21 16:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.06,,15.301,154.3,59.124,60,2
2023-08-21 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,139.26,25.84,0.476,,,15.628,150,2
2023-08-21 16:00:00+05:30,PVG_S2,solar,C1_Pavagada,53.19,26.28,1.0,,,4.768,120,2
2023-08-21 17:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.01,,6.25,186.5,5.033,100,2
2023-08-21 17:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.65,,3.942,6.3,1.059,80,2
2023-08-21 17:00:00+05:30,MIX_S1,solar,C1_Pavagada,19.76,25.45,0.532,,,1.332,90,2
2023-08-21 17:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.1,,6.065,67.6,1.837,60,2
2023-08-21 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,12.37,26.61,1.0,,,1.385,150,2
2023-08-21 17:00:00+05:30,PVG_S2,solar,C1_Pavagada,27.03,27.87,0.27,,,2.412,120,2
2023-08-21 18:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.32,,5.627,285.7,2.068,100,2
2023-08-21 18:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.87,,9.278,199.0,27.561,80,2
2023-08-21 18:00:00+05:30,MIX_S1,solar,C1_Pavagada,2.31,23.3,0.528,,,0.156,90,2
2023-08-21 18:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.27,,7.001,65.5,5.861,60,2
2023-08-21 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,3.91,26.88,0.119,,,0.438,150,2
2023-08-21 18:00:00+05:30,PVG_S2,solar,C1_Pavagada,2.99,23.5,1.0,,,0.269,120,2
2023-08-21 19:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.94,,7.433,125.5,12.563,100,2
2023-08-21 19:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.86,,6.817,159.0,6.73,80,2
2023-08-21 19:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,23.02,0.0,,,0.0,90,2
2023-08-21 19:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.46,,10.187,203.3,30.815,60,2
2023-08-21 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,25.8,0.2561368417774672,,,0.0,150,2
2023-08-21 19:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,26.04,0.003349457216634809,,,0.0,120,2
2023-08-21 20:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.19,,9.029,56.5,30.047,100,2
2023-08-21 20:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.16,,10.592,254.4,47.327,80,2
2023-08-21 20:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,28.72,0.876528971724326,,,0.0,90,2
2023-08-21 20:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.56,,7.157,104.5,5.632,60,2
2023-08-21 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.39,0.2895852672870791,,,0.0,150,2
2023-08-21 20:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,27.66,0.9754136341304334,,,0.0,120,2
2023-08-21 21:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.77,,2.283,259.3,0.0,100,2
2023-08-21 21:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.79,,5.354,187.6,0.984,80,2
2023-08-21 21:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.35,0.9146185675947902,,,0.0,90,2
2023-08-21 21:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.97,,10.645,314.5,36.837,60,2
2023-08-21 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,26.66,0.9997311093081074,,,0.0,150,2
2023-08-21 21:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,26.31,0.6971351346815858,,,0.0,120,2
2023-08-21 22:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.83,,7.868,126.1,15.62,100,2
2023-08-21 22:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.76,,13.858,283.4,80.0,80,2
2023-08-21 22:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,25.52,0.0006889255628143422,,,0.0,90,2
2023-08-21 22:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.2,,6.569,183.0,3.265,60,2
2023-08-21 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,26.73,0.4601597781582552,,,0.0,150,2
2023-08-21 22:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,26.58,0.015774233383562132,,,0.0,120,2
2023-08-21 23:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.35,,11.469,43.3,83.343,100,2
2023-08-21 23:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.11,,19.35,144.3,79.77,80,2
2023-08-21 23:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,28.38,0.05610497893907851,,,0.0,90,2
2023-08-21 23:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.62,,8.545,31.4,13.864,60,2
2023-08-21 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,24.64,0.23225831858433185,,,0.0,150,2
2023-08-21 23:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,28.28,0.01923353101028556,,,0.0,120,2
2023-08-22 00:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.43,,11.392,202.3,80.901,100,2
2023-08-22 00:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.85,,5.522,120.7,1.896,80,2
2023-08-22 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,25.46,0.04347863613931617,,,0.0,90,2
2023-08-22 00:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.07,,1.194,125.1,0.0,60,2
2023-08-22 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.43,0.16963663471135165,,,0.0,150,2
2023-08-22 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.52,0.980939547508819,,,0.0,120,2
2023-08-22 01:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.9,,19.67,160.5,99.126,100,2
2023-08-22 01:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.99,,8.928,218.0,22.804,80,2
2023-08-22 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.75,0.9547865643924905,,,0.0,90,2
2023-08-22 01:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.14,,0.756,0.9,0.0,60,2
2023-08-22 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.95,0.6185286355298494,,,0.0,150,2
2023-08-22 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.56,0.9976784811085472,,,0.0,120,2
2023-08-22 02:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.34,,7.412,209.8,10.782,100,2
2023-08-22 02:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.95,,7.669,174.3,10.955,80,2
2023-08-22 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.22,0.9987685305612671,,,0.0,90,2
2023-08-22 02:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.6,,4.09,115.5,1.0,60,2
2023-08-22 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,26.98,0.992785802157903,,,0.0,150,2
2023-08-22 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,29.27,0.9521910084114491,,,0.0,120,2
2023-08-22 03:00:00+05:30,GAD_W1,wind,C2_Gadag,,31.32,,7.775,22.0,15.311,100,2
2023-08-22 03:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.39,,4.088,202.3,0.0,80,2
2023-08-22 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,29.11,0.062097425562309946,,,0.0,90,2
2023-08-22 03:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.96,,4.28,242.9,0.0,60,2
2023-08-22 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,25.54,0.10856431327661903,,,0.0,150,2
2023-08-22 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.61,0.9999638738972727,,,0.0,120,2
2023-08-22 04:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.46,,8.425,308.4,21.952,100,2
2023-08-22 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.86,,9.079,176.9,24.027,80,2
2023-08-22 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,26.45,0.5475583989507066,,,0.0,90,2
2023-08-22 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.83,,2.113,203.0,0.0,60,2
2023-08-22 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.73,5.6218849700981935e-05,,,0.0,150,2
2023-08-22 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,23.47,0.3836709089411938,,,0.0,120,2
2023-08-22 05:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.46,,11.91,306.0,96.518,100,2
2023-08-22 05:00:00+05:30,GAD_W2,wind,C2_Gadag,,30.08,,5.067,182.2,1.173,80,2
2023-08-22 05:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,25.95,0.13345500849363615,,,0.0,90,2
2023-08-22 05:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.93,,6.031,85.7,1.86,60,2
2023-08-22 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,24.36,0.10599653998767881,,,0.0,150,2
2023-08-22 05:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.66,0.08921868637580183,,,0.0,120,2
2023-08-22 06:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.97,,8.72,243.5,25.548,100,2
2023-08-22 06:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.68,,4.611,134.0,1.051,80,2
2023-08-22 06:00:00+05:30,MIX_S1,solar,C1_Pavagada,5.45,24.01,0.928,,,0.368,90,2
2023-08-22 06:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.39,,7.775,150.0,8.726,60,2
2023-08-22 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,10.23,27.14,0.3,,,1.144,150,2
2023-08-22 06:00:00+05:30,PVG_S2,solar,C1_Pavagada,3.32,26.94,0.732,,,0.297,120,2
2023-08-22 07:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.55,,6.631,84.6,6.252,100,2
2023-08-22 07:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.04,,8.905,193.1,23.356,80,2
2023-08-22 07:00:00+05:30,MIX_S1,solar,C1_Pavagada,78.36,21.3,0.264,,,5.289,90,2
2023-08-22 07:00:00+05:30,MIX_W1,wind,C2_Gadag,,30.89,,18.102,357.7,60.0,60,2
2023-08-22 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,13.02,24.28,1.0,,,1.465,150,2
2023-08-22 07:00:00+05:30,PVG_S2,solar,C1_Pavagada,109.74,28.19,0.141,,,9.782,120,2
2023-08-22 08:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.71,,7.726,175.5,13.68,100,2
2023-08-22 08:00:00+05:30,GAD_W2,wind,C2_Gadag,,22.97,,6.151,132.1,3.041,80,2
2023-08-22 08:00:00+05:30,MIX_S1,solar,C1_Pavagada,5.21,25.28,0.42,,,0.351,90,2
2023-08-22 08:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.83,,6.303,189.1,2.628,60,2
2023-08-22 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,28.72,25.57,0.69,,,3.225,150,2
2023-08-22 08:00:00+05:30,PVG_S2,solar,C1_Pavagada,53.38,26.49,0.232,,,4.783,120,2
2023-08-22 09:00:00+05:30,GAD_W1,wind,C2_Gadag,,31.22,,4.754,152.7,1.342,100,2
2023-08-22 09:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.4,,9.496,99.6,28.874,80,2
2023-08-22 09:00:00+05:30,MIX_S1,solar,C1_Pavagada,17.58,24.41,0.537,,,1.186,90,2
2023-08-22 09:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.99,,10.846,240.0,39.367,60,2
2023-08-22 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,15.91,23.97,0.45,,,1.79,150,2
2023-08-22 09:00:00+05:30,PVG_S2,solar,C1_Pavagada,124.32,24.33,0.532,,,11.189,120,2
2023-08-22 10:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.46,,1.861,221.5,0.0,100,2
2023-08-22 10:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.94,,13.311,297.8,79.967,80,2
2023-08-22 10:00:00+05:30,MIX_S1,solar,C1_Pavagada,215.7,26.18,0.389,,,14.508,90,2
2023-08-22 10:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.85,,5.808,11.9,2.768,60,2
2023-08-22 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,1.99,25.02,1.0,,,0.224,150,2
2023-08-22 10:00:00+05:30,PVG_S2,solar,C1_Pavagada,35.29,29.57,0.383,,,3.133,120,2
2023-08-22 11:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.04,,8.713,330.8,25.031,100,2
2023-08-22 11:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.82,,5.263,70.7,0.481,80,2
2023-08-22 11:00:00+05:30,MIX_S1,solar,C1_Pavagada,11.93,25.68,0.814,,,0.804,90,2
2023-08-22 11:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.28,,7.597,101.6,8.28,60,2
2023-08-22 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,141.81,25.7,0.337,,,15.92,150,2
2023-08-22 11:00:00+05:30,PVG_S2,solar,C1_Pavagada,119.2,25.22,0.485,,,10.721,120,2
2023-08-22 12:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.37,,2.648,63.5,0.0,100,2
2023-08-22 12:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.08,,15.736,129.7,79.949,80,2
2023-08-22 12:00:00+05:30,MIX_S1,solar,C1_Pavagada,7.93,25.37,1.0,,,0.535,90,2
2023-08-22 12:00:00+05:30,MIX_W1,wind,C2_Gadag,,29.97,,4.442,176.0,0.0,60,2
2023-08-22 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,5.04,27.03,0.777,,,0.564,150,2
2023-08-22 12:00:00+05:30,PVG_S2,solar,C1_Pavagada,15.47,27.61,1.0,,,1.381,120,2
2023-08-22 13:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.98,,3.985,106.9,0.042,100,2
2023-08-22 13:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.47,,11.817,157.8,74.404,80,2
2023-08-22 13:00:00+05:30,MIX_S1,solar,C1_Pavagada,83.24,27.53,1.0,,,5.576,90,2
2023-08-22 13:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.97,,10.524,140.2,34.906,60,2
2023-08-22 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,25.37,25.0,0.404,,,2.854,150,2
2023-08-22 13:00:00+05:30,PVG_S2,solar,C1_Pavagada,83.57,28.17,1.0,,,7.45,120,2
2023-08-22 14:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.8,,3.314,242.3,0.0,100,2
2023-08-22 14:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.21,,15.763,105.0,79.574,80,2
2023-08-22 14:00:00+05:30,MIX_S1,solar,C1_Pavagada,13.52,27.06,1.0,,,0.907,90,2
2023-08-22 14:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.75,,1.704,102.4,0.0,60,2
2023-08-22 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,12.16,27.91,0.409,,,1.356,150,2
2023-08-22 14:00:00+05:30,PVG_S2,solar,C1_Pavagada,1.45,24.64,1.0,,,0.13,120,2
2023-08-22 15:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.19,,10.457,301.7,56.078,100,2
2023-08-22 15:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.17,,9.772,225.6,33.719,80,2
2023-08-22 15:00:00+05:30,MIX_S1,solar,C1_Pavagada,114.61,28.42,0.324,,,7.657,90,2
2023-08-22 15:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.49,,5.553,69.2,1.15,60,2
2023-08-22 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,119.64,23.21,0.321,,,13.46,150,2
2023-08-22 15:00:00+05:30,PVG_S2,solar,C1_Pavagada,46.88,27.35,0.369,,,4.189,120,2
2023-08-22 16:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.2,,13.768,351.8,100.0,100,2
2023-08-22 16:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.92,,11.817,309.4,74.369,80,2
2023-08-22 16:00:00+05:30,MIX_S1,solar,C1_Pavagada,50.16,25.93,0.759,,,3.376,90,2
2023-08-22 16:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.68,,11.058,320.7,42.921,60,2
2023-08-22 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,71.67,25.12,0.806,,,8.06,150,2
2023-08-22 16:00:00+05:30,PVG_S2,solar,C1_Pavagada,150.41,27.07,0.162,,,13.453,120,2
2023-08-22 17:00:00+05:30,GAD_W1,wind,C2_Gadag,,24.46,,5.554,168.9,2.775,100,2
2023-08-22 17:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.21,,6.747,66.3,6.128,80,2
2023-08-22 17:00:00+05:30,MIX_S1,solar,C1_Pavagada,61.62,23.82,0.502,,,4.159,90,2
2023-08-22 17:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.69,,7.478,326.8,7.548,60,2
2023-08-22 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,12.14,24.81,0.438,,,1.366,150,2
2023-08-22 17:00:00+05:30,PVG_S2,solar,C1_Pavagada,20.27,28.6,0.298,,,1.804,120,2
2023-08-22 18:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.53,,2.616,248.9,0.0,100,2
2023-08-22 18:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.53,,4.197,253.5,0.0,80,2
2023-08-22 18:00:00+05:30,MIX_S1,solar,C1_Pavagada,1.13,28.4,1.0,,,0.075,90,2
2023-08-22 18:00:00+05:30,MIX_W1,wind,C2_Gadag,,24.09,,13.067,163.2,60.0,60,2
2023-08-22 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.11,27.81,1.0,,,0.012,150,2
2023-08-22 18:00:00+05:30,PVG_S2,solar,C1_Pavagada,12.46,28.89,0.335,,,1.108,120,2
2023-08-22 19:00:00+05:30,GAD_W1,wind,C2_Gadag,,23.84,,14.055,158.9,99.325,100,2
2023-08-22 19:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.06,,13.639,301.5,79.712,80,2
2023-08-22 19:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,27.07,0.9978078819525777,,,0.0,90,2
2023-08-22 19:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.45,,7.804,116.3,9.341,60,2
2023-08-22 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,25.35,0.020177449824468896,,,0.0,150,2
2023-08-22 19:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,23.95,0.6178776946836562,,,0.0,120,2
2023-08-22 20:00:00+05:30,GAD_W1,wind,C2_Gadag,,28.14,,5.522,282.4,1.46,100,2
2023-08-22 20:00:00+05:30,GAD_W2,wind,C2_Gadag,,28.19,,5.467,58.5,1.519,80,2
2023-08-22 20:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.18,0.9941989390831133,,,0.0,90,2
2023-08-22 20:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.08,,12.336,251.1,60.0,60,2
2023-08-22 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.73,0.014846657263034073,,,0.0,150,2
2023-08-22 20:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,27.19,0.002277443370354368,,,0.0,120,2
2023-08-22 21:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.89,,2.333,22.1,0.0,100,2
2023-08-22 21:00:00+05:30,GAD_W2,wind,C2_Gadag,,25.0,,11.628,240.3,71.101,80,2
2023-08-22 21:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,26.16,0.5935160137074341,,,0.0,90,2
2023-08-22 21:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.75,,5.94,297.5,2.103,60,2
2023-08-22 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.92,0.9740955478539524,,,0.0,150,2
2023-08-22 21:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.84,0.9858116914758543,,,0.0,120,2
2023-08-22 22:00:00+05:30,GAD_W1,wind,C2_Gadag,,30.08,,5.834,293.8,3.906,100,2
2023-08-22 22:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.45,,4.945,247.0,0.908,80,2
2023-08-22 22:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.5,0.7808758808920195,,,0.0,90,2
2023-08-22 22:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.32,,11.249,170.0,46.246,60,2
2023-08-22 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,24.96,0.9327718782775819,,,0.0,150,2
2023-08-22 22:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,26.62,0.6445691895584216,,,0.0,120,2
2023-08-22 23:00:00+05:30,GAD_W1,wind,C2_Gadag,,26.17,,7.925,146.3,17.054,100,2
2023-08-22 23:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.9,,5.043,317.2,1.36,80,2
2023-08-22 23:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,23.85,0.0,,,0.0,90,2
2023-08-22 23:00:00+05:30,MIX_W1,wind,C2_Gadag,,26.65,,4.19,35.6,0.832,60,2
2023-08-22 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.51,0.7563896707624299,,,0.0,150,2
2023-08-22 23:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,22.44,0.012595568181991808,,,0.0,120,2
2023-08-23 00:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.89,,3.745,284.4,0.871,100,2
2023-08-23 00:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.63,,2.046,287.3,0.0,80,2
2023-08-23 00:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.97,0.02262638088654385,,,0.0,90,2
2023-08-23 00:00:00+05:30,MIX_W1,wind,C2_Gadag,,23.99,,11.221,210.3,45.165,60,2
2023-08-23 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,28.28,0.9927469244711189,,,0.0,150,2
2023-08-23 00:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.35,0.15739710001370072,,,0.0,120,2
2023-08-23 01:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.91,,8.885,107.7,27.84,100,2
2023-08-23 01:00:00+05:30,GAD_W2,wind,C2_Gadag,,23.42,,5.237,224.7,0.304,80,2
2023-08-23 01:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,26.38,0.09198112134590118,,,0.0,90,2
2023-08-23 01:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.97,,6.57,201.8,3.02,60,2
2023-08-23 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,23.64,0.45891866774448375,,,0.0,150,2
2023-08-23 01:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,30.35,0.01690450691078454,,,0.0,120,2
2023-08-23 02:00:00+05:30,GAD_W1,wind,C2_Gadag,,21.83,,3.723,242.0,0.181,100,2
2023-08-23 02:00:00+05:30,GAD_W2,wind,C2_Gadag,,26.58,,4.125,195.7,1.399,80,2
2023-08-23 02:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,24.07,0.9658476333099436,,,0.0,90,2
2023-08-23 02:00:00+05:30,MIX_W1,wind,C2_Gadag,,28.91,,19.221,353.1,60.0,60,2
2023-08-23 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,27.23,0.16284584869158558,,,0.0,150,2
2023-08-23 02:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,25.59,0.0,,,0.0,120,2
2023-08-23 03:00:00+05:30,GAD_W1,wind,C2_Gadag,,25.53,,15.737,253.1,100.0,100,2
2023-08-23 03:00:00+05:30,GAD_W2,wind,C2_Gadag,,27.77,,11.517,327.6,67.661,80,2
2023-08-23 03:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,26.25,0.0,,,0.0,90,2
2023-08-23 03:00:00+05:30,MIX_W1,wind,C2_Gadag,,27.16,,8.628,210.3,13.946,60,2
2023-08-23 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,22.64,0.9435139562098754,,,0.0,150,2
2023-08-23 03:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,28.65,0.9934374427790005,,,0.0,120,2
2023-08-23 04:00:00+05:30,GAD_W1,wind,C2_Gadag,,27.42,,9.378,209.6,35.172,100,2
2023-08-23 04:00:00+05:30,GAD_W2,wind,C2_Gadag,,24.29,,8.297,321.2,15.534,80,2
2023-08-23 04:00:00+05:30,MIX_S1,solar,C1_Pavagada,0.0,23.3,0.054011593409492666,,,0.0,90,2
2023-08-23 04:00:00+05:30,MIX_W1,wind,C2_Gadag,,25.68,,1.529,116.5,0.0,60,2
2023-08-23 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,27.31,0.8906037464624385,,,0.0,150,2
2023-08-23 04:00:00+05:30,PVG_S2,solar,C1_Pavagada,0.0,24.09,0.793450412753137,,,0.0,120,2
